 TITLE = "Conforming"
 VARIABLES = "Grid", "L1 error", "L2 error", "Linf error", "CPU_time"
 ZONE T="P1", I=19, F=POINT
 002    2.0132529530495777E-003     4.5456964874475217E-003     4.1529877825567274E-002           0.0971 
 003    1.0523527531689841E-003     2.4400567009040413E-003     2.5081255109942302E-002           0.2369 
 004    6.9915743534891724E-004     1.6383266757601855E-003     1.6369164360636401E-002           0.1424 
 005    5.1951753735326490E-004     1.2176365712413576E-003     1.2623773163092933E-002           0.2059 
 006    4.0875588255381460E-004     9.5727071824851999E-004     1.0141165149769371E-002           0.3809 
 008    2.7911240200043558E-004     6.5091174237539001E-004     6.7421069276811796E-003           0.5806 
 010    2.0586531909504857E-004     4.7743757854276420E-004     4.9565445143142650E-003           1.0012 
 012    1.5931901229401869E-004     3.6723302651082214E-004     3.9340526704118028E-003           1.8284 
 016    1.0450856009451731E-004     2.3834744656563389E-004     2.7830234650103591E-003           3.8812 
 020    7.4359415513545362E-005     1.6803173014744637E-004     2.0958193178488571E-003           7.3104 
 024    5.5845656489960028E-005     1.2537192504294460E-004     1.6777374294471015E-003          12.1139 
 032    3.5135195690995406E-005     7.8397316948180986E-005     1.2009384931964684E-003          31.3246 
 040    2.4365860935694184E-005     5.4420458994381135E-005     9.2214543542257221E-004          56.7139 
 048    1.8021164371385181E-005     4.0469510308448644E-005     7.4106266305407065E-004          83.9040 
 064    1.1168470118777775E-005     2.5492236703057334E-005     5.2759305260552392E-004         249.5283 
 080    7.6904169287900231E-006     1.7858282422478396E-005     4.0346954357595166E-004         439.4286 
 096    5.6573860531461110E-006     1.3341791412625179E-005     3.2305410609789753E-004         587.7196 
 128    3.4618621209503825E-006     8.3649692092233744E-006     2.2509747332588592E-004        2195.6815 
 160    2.3458828599791468E-006     5.7669774516848478E-006     1.6785525886142683E-004        4682.3706 

 ZONE T="P2", I=18, F=POINT
 002    2.8046733980825002E-004     5.7854441594674033E-004     7.4587158642409335E-003           0.1879 
 003    1.3157241669397394E-004     2.9481097384655375E-004     3.8455848268135195E-003           0.3667 
 004    7.9822381958330262E-005     1.7309516725518958E-004     2.3601433443842801E-003           0.2440 
 005    4.9455103349994551E-005     1.1049598073713882E-004     1.4838109744873540E-003           0.4183 
 006    3.4144598897383797E-005     7.5116805217501851E-005     1.0554779264773662E-003           0.5260 
 008    1.7980878866775075E-005     3.9404317727819326E-005     5.5236166035904644E-004           1.2551 
 010    1.0587795709613368E-005     2.3166207283005306E-005     3.5407410427562569E-004           1.9950 
 012    6.7338810562412103E-006     1.4772065730805298E-005     2.3905848666705420E-004           3.3742 
 016    3.2141010497308638E-006     7.1920631292131513E-006     1.2726848571215088E-004           7.6663 
 020    1.7974817856329202E-006     4.1644593919014881E-006     7.9384420856309923E-005          14.7036 
 024    1.1240486110344944E-006     2.7052453599865014E-006     5.4842802615640007E-005          22.4357 
 032    5.4541315872319046E-007     1.3985574718411580E-006     3.0926050069990385E-005          53.2432 
 040    3.1422367545240517E-007     8.4287307218543516E-007     1.9656647386623316E-005         101.8638 
 048    2.0019119023153550E-007     5.5518276914334779E-007     1.3517833018561465E-005         181.8047 
 064    9.7262087419597476E-008     2.8202922088303769E-007     7.1579031507562618E-006         445.7051 
 080    5.4707112546218114E-008     1.6273031333062578E-007     4.1722204130456575E-006         984.9058 
 096    3.3725152379065920E-008     1.0173554414019721E-007     2.6046424127512680E-006        1361.7153 
 128    1.5278341438654593E-008     4.6634833020414900E-008     1.1814281979938279E-006        4749.6314 

 ZONE T="P3", I=17, F=POINT
 002    9.4725304663583870E-005     1.9572912308737789E-004     3.1015643138209703E-003           0.7234 
 003    2.9343142001997909E-005     6.2061444653037359E-005     9.6251903845134823E-004           2.5672 
 004    1.1874121716212906E-005     2.5213665263287015E-005     4.3945487378715953E-004           1.0997 
 005    5.8615052557405260E-006     1.2370947039146177E-005     2.2886667040222797E-004           0.8013 
 006    3.2621501547001542E-006     6.8673756708775148E-006     1.3044794894223610E-004           1.0373 
 008    1.2499942922448659E-006     2.6353656525512149E-006     5.0167298661307758E-005           2.1056 
 010    5.7168886567882959E-007     1.2050611023279469E-006     2.2169551361472806E-005           4.6330 
 012    2.9324850176469930E-007     6.1850493628943190E-007     1.1040692606545388E-005           6.2966 
 016    9.8513140026370897E-008     2.1177977031205657E-007     4.4296017723821635E-006          15.0788 
 020    4.2501992266871028E-008     9.4889447503738743E-008     2.1129867114333400E-006          30.8561 
 024    2.2006754616307801E-008     5.0824562004810419E-008     1.1625869938969302E-006          48.5289 
 032    8.2048938789830849E-009     1.9525390538165612E-008     4.8668607022239740E-007         129.4349 
 040    3.8396256538931824E-009     9.2977383371567174E-009     2.3683818717312732E-007         231.2273 
 048    2.0461660240915255E-009     5.0549856828436124E-009     1.2715749131420040E-007         418.1919 
 064    7.4717790422910931E-010     1.9089597977166150E-009     4.4669160759180926E-008        1211.6339 
 080    3.3437212694256905E-010     8.7482405018054575E-010     1.9356147462623596E-008        1812.0369 
 096    1.6943047123110260E-010     4.5055501883461536E-010     1.0683183560011855E-008        4005.7031 

 ZONE T="P4", I=15, F=POINT
 002    0.000010888                 2.0644868270874E-005        0.0006744923                      0.9105 
 003    3.03717122028763E-006       5.94934373440207E-006       0.0001015814                      1.4446 
 004    1.0978042955701E-006        2.1723527738525E-006        5.61541120969733E-005             1.214  
 005    4.56269509432352E-007       9.44365216281484E-007       0.00002932                        1.3391 
 006    2.1786475620225E-007        0.000000457                 1.53376256824544E-005             2.4420 
