 TITLE = "Conforming" 
 VARIABLES = "Grid", "L1 error", "L2 error", "Linf error", "CPU_time" 
 ZONE T="P1", I=15, F=POINT 
 002    3.96247463862777621E-002    6.76368010971967887E-002    0.30921863971150643               0.5726 
 004    3.30873707870400838E-002    6.27589070447305691E-002    0.32635124195104392               1.9152 
 006    2.29517480191650351E-002    4.81945831050158771E-002    0.26830975096493681               2.3764 
 008    1.67966707248408606E-002    3.74223674930572459E-002    0.25062428598694808               1.2791 
 010    1.24034704045323900E-002    2.84355211169037420E-002    0.22893681313425329               1.4954 
 012    9.24623583346026977E-003    2.15932784180475866E-002    0.18785370475693064               1.7617 
 016    5.70043723709871570E-003    1.35220767757490371E-002    0.12793471521583122               2.4736 
 020    3.81932423552536508E-003    9.10768175847254981E-003    8.67056680284141734E-002           3.7840 
 024    2.71302618908064513E-003    6.48946532019295964E-003    6.50815285458463677E-002           5.6004 
 032    1.57077846103416277E-003    3.72471515266854748E-003    3.58718417118009114E-002          10.9405 
 040    1.02026023072958219E-003    2.40039637067481415E-003    2.25947210119148423E-002          12.7421  
 048    7.12698902214121337E-004    1.67849283386296497E-003    2.07698728273770783E-002          21.6750  
 064    4.05070533904055782E-004    9.70653248141679329E-004    1.83516537711945205E-002          53.5081  
 080    2.65507790358716249E-004    6.48776145572867559E-004    1.52418394319173700E-002         113.0691  
 096    1.91048570868846855E-004    4.73332195677800163E-004    1.22759171514728038E-002         213.1454  
 ZONE T="P2", I=15, F=POINT 
 002    3.39715138788858131E-002    5.93164411825172627E-002    0.33033444857629801               1.2661 
 004    1.45302854820984068E-002    3.40620061555425430E-002    0.31321395156818932               4.3714 
 006    6.76935471739524737E-003    1.71786706035325573E-002    0.18959771912026691               5.6809 
 008    3.85073666755922925E-003    1.06231800747220457E-002    0.11937264815066140               2.9540 
 010    2.44923591389330968E-003    7.01211107136593195E-003    9.71293385659652841E-002           4.0064 
 012    1.57174127253722931E-003    4.75194525966559853E-003    6.94844343303868683E-002           5.0097 
 016    7.58947764745208507E-004    2.44213566288215261E-003    3.47901735712579097E-002           7.9956 
 020    4.09396838140409800E-004    1.36546453341046948E-003    2.10401340834494022E-002          15.0964 
 024    2.42637791962475012E-004    8.21787367469327683E-004    1.25951742432386382E-002          27.0358 
 032    1.05438100312432164E-004    3.63170917377820255E-004    5.85673311004430985E-003          70.6234 
 040    5.60049031089686385E-005    1.93774094332904571E-004    3.23156442602190452E-003          99.4579  
 048    3.34639093124766964E-005    1.15659444522232159E-004    1.97687617786002079E-003         191.3664  
 064    1.47380623075555301E-005    5.06525533724247896E-005    8.86704824980988349E-004         571.0859  
 080    7.75401912800550713E-006    2.65141833080564990E-005    4.67686610138962067E-004        1360.7079  
 096    4.57277587342160442E-006    1.55706962862955562E-005    2.75324196953086187E-004        2721.7447  
 ZONE T="P3", I=15, F=POINT 
 002    2.39872774097594534E-002    4.96745286393701566E-002    0.37026935784855075               1.7630 
 004    6.68942145658932372E-003    1.82113227571857918E-002    0.19326505505456515               9.2018 
 006    2.23903227716647051E-003    6.43467071409627948E-003    9.62212239001454250E-002          11.9004 
 008    8.94333074695466477E-004    2.72332228815626081E-003    4.33381690676624132E-002           7.3502 
 010    4.00494237197631102E-004    1.31717171166705451E-003    2.51044722648119389E-002          11.3996 
 012    2.09658338880051886E-004    7.10713618714357929E-004    1.24502172158136304E-002          17.7845 
 016    6.83194154577950868E-005    2.50292824261594900E-004    5.08199434123568494E-003          35.3753 
 020    2.65496499575099415E-005    1.01461950195029751E-004    2.35253621462838680E-003          77.4125 
 024    1.16676236187653246E-005    4.61773259125321662E-005    1.13150534322148388E-003         149.1222 
 032    3.59742687570085141E-006    1.40452956755916259E-005    3.35345985497781385E-004         435.3946 
 040    1.45361972038615439E-006    5.89955227384014170E-006    1.51087931649307450E-004         656.1423  
 048    6.48361548232887018E-007    2.70242935703943725E-006    7.01263332274493223E-005        1310.3408  
 064    2.05447749288799103E-007    8.64821878732344071E-007    2.20530139243280132E-005        4106.6898  
 080    8.27926620460277013E-008    3.50591128136898345E-007    8.98128551085619620E-006       10137.1384  
 096    4.03952665740513452E-008    1.71826258915314393E-007    4.42742773199000794E-006       20337.9205 
 ZONE T="P4", I=15, F=POINT 
 002    1.61745524600996303E-002    3.29562510621425123E-002    0.27810866830580183               4.4251 
 004    2.95568330666768188E-003    8.04337991792158750E-003    0.11236187302136136              20.7813 
 006    6.70803931128605081E-004    2.05504106837672102E-003    4.17279797166365540E-002          33.5179 
 008    1.87399240032991651E-004    6.45044895940636567E-004    1.47971066416774377E-002          22.3343 
 010    6.15461436336310814E-005    2.35462775512756419E-004    6.20613726833152413E-003          38.5380 
 012    2.37705767948994416E-005    9.65870174851474872E-005    2.53988498285995234E-003          63.9283 
 016    6.18081566442130174E-006    2.49370146681700551E-005    7.15049749704377291E-004         138.9682 
 020    2.26044641020619238E-006    9.36549014103089730E-006    2.64818352356144260E-004         322.1911 
 024    9.67258585406806892E-007    4.08923490252724448E-006    1.21752493455140609E-004         645.7435 
 032    2.52130157841144065E-007    1.06866712686208621E-006    3.18109268215849283E-005        1978.2596 
 040    8.74922611483474254E-008    3.71333444856961685E-007    1.11221587832943669E-005        3046.4843 
 048    3.55127576745365607E-008    1.53648318039834096E-007    4.69890103893533251E-006        6202.9496 
 064    8.85141224784649900E-009    3.78670973364041630E-008    1.17204959781957996E-006       19440.4981 
 080    2.92887240495043358E-009    1.26365237694334807E-008    3.92772083301906605E-007       48860.3640 
