;;;;;;;
 16 ;;    1.0368441812363011E-002 ;;    3.8161650024679972E-002 ;;          0.6656 ;
 32 ;;    3.5080897549293628E-003 ;;    1.3371040537970558E-002 ;;          2.9434 ;
 64 ;;    1.0343117649412397E-003 ;;    4.0254869089804135E-003 ;;         14.1581 ;
128 ;;    2.6766797223721865E-004 ;;    1.1138290460062095E-003 ;;         96.9763 ;
256 ;;    6.8050817189740993E-005 ;;    2.8019850237903654E-004 ;;        742.7265 ;

