 TITLE = "NonConforming"
 VARIABLES = "Grid", "L1 error", "L2 error", "Linf error", "CPU_time"
 ZONE T="P1", I=17, F=POINT
 002     1.9824360875250132E-002     3.5467294245206164E-002     0.16309872741270359               0.4004 
 004     7.9551092648425144E-003     1.3251035022639236E-002     8.4795507843484774E-002           1.3334 
 006     4.2583472394253667E-003     6.8785459983369563E-003     5.3014086848496067E-002           2.1925 
 008     2.6248533909769469E-003     4.2137419641522398E-003     3.7528255947350875E-002           1.8346 
 010     1.7667088557537099E-003     2.8499438806479874E-003     2.8406410570495755E-002           1.9404 
 012     1.2653564523148583E-003     2.0605497876291343E-003     2.2532435840292742E-002           2.7192 
 016     7.3688871689325407E-004     1.2288535757645008E-003     1.5739426715022153E-002           4.0403 
 020     4.7993100892742494E-004     8.2144054559167459E-004     1.2057942510344644E-002           5.9428 
 024     3.3664289433872694E-004     5.9128598084275065E-004     9.7612379524376625E-003           6.3203 
 032     1.9138417408897100E-004     3.5305872308849311E-004     7.0474028540641331E-003          14.4235 
 040     1.2317357044187356E-004     2.3766650631520901E-004     5.5024679790083297E-003          28.2206 
 048     8.5849641909084044E-005     1.7259340651713841E-004     4.5079832790126950E-003          43.3325 
 064     4.8541471486191704E-005     1.0489811444693386E-004     3.3049385853867186E-003         101.6806 
 080     3.1194932177710646E-005     7.1708889746905451E-005     2.6045910942631423E-003         247.8460 
 096     2.1726565778613008E-005     5.2746934469333076E-005     2.1467119347824415E-003         450.8865 
 128     1.2267865603157194E-005     3.2693599557864145E-005     1.5846425890033711E-003        1401.8046 
 160     7.8701744776751015E-006     2.2666719254395971E-005     1.2530143346416445E-003        3453.1306 

 ZONE T="P2", I=17, F=POINT
 002     6.4389349681153580E-004     1.3076916797021851E-003     7.3083398107982589E-003           0.7973 
 004     1.0050039956874250E-004     2.1970520007641499E-004     1.7228796573217455E-003           2.5055 
 006     2.7804984934722425E-005     6.8047244404573884E-005     7.3047804532153419E-004           4.8173 
 008     1.2282487527370674E-005     3.0863145908527650E-005     3.9472202508793788E-004           3.8225 
 010     6.5209003588920480E-006     1.6748151447648801E-005     2.4421254685192886E-004           4.4449 
 012     3.8775710607303647E-006     1.0167592748834392E-005     1.6544785573442274E-004           5.8868 
 016     1.6882903383396588E-006     4.6244942744406974E-006     8.9639771060190387E-005           8.1578 
 020     8.8218268610795009E-007     2.5124664071119675E-006     5.5911808163364857E-005          10.3369 
 024     5.1775387276462459E-007     1.5279862303639114E-006     3.8108352638670240E-005          13.6859 
 032     2.2257221971819518E-007     6.9932425886895779E-007     2.0895752407781853E-005          34.0778 
 040     1.1532598467030101E-007     3.8263312933990935E-007     1.3150874701176041E-005          64.2302 
 048     6.7294489772967613E-008     2.3431520441565473E-007     9.0235884856737503E-006         109.0812 
 064     2.8698840639474528E-008     1.0854708018632072E-007     4.9931692098770242E-006         227.8861 
 080     1.4811295324939726E-008     5.9970880684519078E-008     3.1605993051075920E-006         445.2256 
 096     8.6276917294648407E-009     3.7010627156598270E-008     2.1770323685998960E-006        1126.5745 
 128     3.6739943081773824E-009     1.7341986068063554E-008     1.2103204492797115E-006        1855.9859 
 160     1.8918422958763850E-009     9.6575081502612227E-009     7.6814441229977604E-007        4936.9562 

 ZONE T="P3", I=17, F=POINT
 002     4.1542577162044391E-005     7.5239984443698491E-005     8.0708029550446980E-004           1.2620 
 004     5.1537881874207638E-006     8.6184653983084900E-006     5.5830460974792828E-005           4.4740 
 006     1.0876437221254894E-006     1.9039077265776258E-006     2.0807569228953327E-005           9.0239 
 008     3.2520576135805063E-007     6.0649576917672987E-007     8.6611550673687532E-006           8.1548 
 010     1.3463651291088575E-007     2.5126400729523145E-007     4.4489250274892811E-006           8.3650 
 012     6.5090991241590305E-008     1.2304471862320424E-007     2.5641497576334160E-006          12.3894 
 016     2.1451471005145714E-008     4.1167110290487100E-008     1.0700004295927101E-006          17.0562 
 020     8.9137516023661682E-009     1.7696510238064151E-008     5.4241634495078017E-007          22.4446 
 024     4.2918493082409097E-009     8.8178414276614911E-009     3.1133782929515519E-007          37.6518 
 032     1.3730756825705793E-009     2.9671276933943097E-009     1.2972746699091431E-007          68.3847 
 040     5.6475699567465779E-010     1.2828256314090763E-009     6.5826863071549724E-008         134.4861 
 048     2.7345007945394682E-010     6.4889742061213732E-010     3.7827718069038951E-008         224.6359 
 064     8.6870023270352971E-011     2.2292327893019304E-010     1.5791574714540957E-008         518.1419 
 080     3.5662715201021632E-011     9.7884896289733475E-011     8.0249378253682835E-009        1051.9015 
 096     1.7224440425511931E-011     5.0143783083625324E-011     4.6161705569147671E-009        1874.8241 
 128     5.4650937569306029E-012     1.7561979173611401E-011     1.9319599253719844E-009        4633.3751 
 160     2.2772787233249446E-012     7.8415383822432062E-012     9.8573371687393774E-010        8294.5700 

 ZONE T="P4", I=15, F=POINT
 002     1.7835238188814402E-006     3.2500203952595667E-006     4.9820825480662023E-005           2.0633 
 004     5.7052731269983710E-008     1.0860954737009489E-007     1.6228013914876271E-006           7.8724 
 006     8.5925263821661721E-009     1.5870806372981933E-008     2.5892544286421071E-007          17.1482 
 008     1.6290241462505436E-009     3.4714293834141082E-009     7.0261002349525370E-008          16.9714 
 010     6.0913240736332005E-010     1.2000995717966042E-009     2.5815528381656350E-008          16.4770 
 012     2.0849231514275906E-010     4.6997618431203898E-010     1.1488727746922223E-008          25.6332 
 016     5.0493426482678853E-011     1.1893878732053824E-010     3.2526064064342108E-009          37.1652 
 020     1.6918346480940260E-011     4.1294721916313193E-011     1.2378764679965570E-009          48.0030 
